UNHID#,Unique_Name,Site_TF_AI,Site_TF,SampleType_Final,Project,Sub_Project,Sub_ProjectA,NPOCf_value,NPOCf,NPOCf_notes,TDNf_value,TDNf,TDNf_notes,DONf_value,DONf,DONf_notes,NO3_Comb,NO3_Combf_value,NO3_Combf,NO3_Combf_notes,NH4ugNL_Comb,NH4_Combf_value,NH4_Combf,NH4_Combf_notes,PO4_Lachatf_value,PO4ugPL_Comb,PO4_Combf_value,PO4_Combf,PO4_Combf_notes,SiO2f_value,SiO2f,SiO2f_notes,Clf_value,Clf,Clf_notes,Naf_value,Naf,Naf_Notes,SO4f_value,SO4f,SO4f_notes,Kf_value,Kf,Kf_Notes,Mgf_value,Mgf,Mgf_Notes,Caf_value,Caf,Caf_Notes,pHf_value,pHf,pHf_notes,Condf_value,condf,condf_notes,Spec_Condf_value,Spec_Condf,Spec_Condf_notes,Volumef_value,Volumef,Volumef_notes,WRRCBenchtoppH.pHf_value,WRRCBenchtoppH.pHf,WRRCBenchtoppH.pHf_notes,ClosedCellpHf_value,ClosedCellpHf,ClosedCellpHf_notes,ConductivityuScmf_value,ConductivityuScmf,ConductivityuScmf_notes,WRRCOxalate.Oxalatef_value,OxalatemgLf_value,Oxalate_Comb,Oxalate_Combf_value,Oxalate_Combf,Oxalate_Combf_notes,Acetatef_value,Acetatef,Acetatef_notes,Formatef_value,Formatef,Formatef_notes
52043,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.191250014623271, ,2, ,123.206434663413, ,2, , ,1.41316284426044, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0632375032405412, ,2, , , , , , , 
52044,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.304733984908972, ,2, ,354.30937907758, ,2, , ,4.85390522567148, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.118523046150298, ,2, , , , , , , 
52063,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.251862491771254, ,2, ,201.819329475067, ,2, , ,11.9265438265541, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0602089724906773, ,2, , , , , , , 
52067,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.831119050047244, ,2, ,851.069145047365, ,2, , ,-.880666300136223, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.095521234341813, ,2, , , , , , , 
52068,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , , , , ,2, , ,2, ,1.145, ,2, ,1309.26327612253, ,2, , , , , , , , , , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52069,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.446, ,2, ,686.645057690434, ,2, , ,8.29464760708251, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52160,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.053, ,2, ,97.0652826981163, ,2, , ,2.17777107552159, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52361,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.203, ,2, ,226.823911456681, ,2, , ,-.880666300136223, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52368,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.428, ,2, ,246.145622349582, ,2, , ,14.9849803120893, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52403,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.32, ,2, ,267.8876953125, ,2, , ,2.36892491358217, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52475,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.417, ,2, ,363.780816778567, ,2, , ,12.6911520578153, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52476,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.63, ,2, ,536.806997659746, ,2, , ,1.41316284426044, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52859,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.388, ,2, ,301.218902587891, ,2, , ,.401375986356562, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52860,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , , , , , , , , , ,.136, ,2, , , , , , , , , , , , , , ,2, , , , , ,2, , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52946,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.472, ,2, ,436.041198730469, ,2, , ,4.95521408022116, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
52990,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.27700368054071, ,2, ,180.328903198242, ,2, , ,1.01829817602452, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0547729946667399, ,2, , , , , , , 
52991,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , , , , ,2, , ,2, ,.098, ,2, ,62.6128997802734, ,2, , ,-.799010616358078, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
53085,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.491, ,2, ,363.663606201222, ,2, , ,5.19529239907509, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
53086,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.23, ,2, ,162.645401000977, ,2, , ,1.43916713407509, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
53087,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.171, ,2, ,118.104202270508, ,2, , ,-1.65307496718548, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
53178,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.083, ,2, ,211.542205810547, ,2, , ,.597429099472873, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
53690,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.199, ,2, ,118.890602111816, ,2, , ,5.46882589961883, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
53900,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.068, ,2, ,173.89289855957, ,2, , ,.641453066995296, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54094,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,1.56483046519295, ,2, ,1075.85158301994, ,2, , ,5.16610853874101, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.175452454641461, ,2, , , , , , , 
54152,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.12, ,2, ,121.61430508658, ,2, , ,.515450698543937, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54158,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.087, ,2, ,70.6820983886719, ,2, , ,4.45686171538441, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54313,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.022, ,2, ,25.0972995758057, ,2, , ,-.168497617946501, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54568,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.044, ,2, ,17.7534008026123, ,2, , ,.218937753841363, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54569,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.073, ,2, ,70.8485488891602, ,2, , ,1.865541692219, ,2, , ,2, , , , , , , , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0576899572194047, ,2, , , , , , , 
54599,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.028, ,2, ,17.1084995269775, ,2, , ,-.168497617946501, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54603,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54755,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.0620178065913251, ,2, ,49.7804985046387, ,2, , ,.0252200679474312, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.033442114079954, ,2, , , , , , , 
54795,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.0243243994426907, ,2, ,21.2602996826172, ,2, , ,.800092615662765, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,2, , , , , , , 
54797,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.0242568423680882, ,2, ,23.0289993286133, ,2, , ,-1.13708785155577, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,2, , , , , , , 
54864,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.367893118383077, ,2, ,433.810394287109, ,2, , ,1.76868284927203, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.168371427288988, ,2, , , , , , , 
54892,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54910,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.440687218683855, ,2, ,368.30653927735, ,2, , ,.143398764330079, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54911,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , , , , , , , , , , , , , , , , , , , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
55039,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.386087310791016, ,2, ,295.510192871094, ,2, , ,1.76868284927203, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.149607684800394, ,2, , , , , , , 
55040,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.102206611315314, ,2, ,58.7901992797852, ,2, , ,.993810301556697, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0286267844017015, ,2, , , , , , , 
55074,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, ,-.0890125350180276,2,"Michelle Flagged, but remove now that we have more data",.108363025493567, ,2, ,66.9755020141602, ,2, , ,.800092615662765, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.01988781345071, ,2, , , , , , , 
55075,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.0691484577690161, ,2, ,37.3819999694824, ,2, , ,-.168497617946501, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0253877736620186, ,2, , , , , , , 
55076,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.47275482705685, ,2, ,170.948699951172, ,2, , ,2.7372730828813, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,2, , , , , , , 
55101,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.119212148465288, ,2, ,75.4309501647949, ,2, , ,1.5749651633781, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0303741244319565, ,2, , , , , , , 
55157,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.108151109740264, ,2, ,62.1175003051758, ,2, , ,.800092615662765, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0295328225023768, ,2, , , , , , , 
55267,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.272930300216762, ,2, ,134.212493896484, ,2, , ,1.2843868303976, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0347979267277231, ,2, , , , , , , 
55447,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.216916305367177, ,2, ,29.7956008911133, ,2, , ,.4126572438749, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,2, , , , , , , 
55643,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
55686,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.0928644013254896, ,2, ,33.1120986938477, ,2, , ,.606374929768832, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,2, , , , , , , 
56223,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, ,-.140711908192966,2,"Michelle Flagged, but remove now that we have more data",.248026150440977, ,2, ,98.0820999145508, ,2, , ,1.38124567334456, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0315216662381609, ,2, , , , , , , 
56476,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.171724047160443, ,2, ,81.9319000244141, ,2, , ,.993810301556697, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0415173262518372, ,2, , , , , , , 
56736,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.339579498291016, ,2, ,209.218650817871, ,2, , ,2.93099076877523, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0318392893381269, ,2, , , , , , , 
56752,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
56754,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,1.65150099657731, ,2, ,640.697021484375, ,2, , ,3.32468698290389, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0217970575400746, ,2, , , , , , , 
56755,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.297390686035156, ,2, ,217.803100585938, ,2, , ,.800092615662765, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0490834803620043, ,2, , , , , , , 
56797,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.127877135852556, ,2, ,122.504997253418, ,2, , ,1.76868284927203, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0124798796578387, ,2, , , , , , , 
56798,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.21498461309635, ,2, ,98.3837966918945, ,2, , ,.800092615662765, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0599566370106182, ,2, , , , , , , 
56904,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.0536330285833909, ,2, ,40.1520004272461, ,2, , ,.0252200679474311, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0222878745017842, ,2, , , , , , , 
56918,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,1.20062440708007, ,2, ,332.895812988281, ,2, , ,1.76868284927203, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,0, ,2, , , , , , , 
56919,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.420870207952833, ,2, ,197.16298200342, ,2, , ,.4126572438749, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0180832859029124, ,2, , , , , , , 
57201,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.200092055293088, ,2, ,111.586750030518, ,2, , ,.800091713592962, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0338302247141605, ,2, , , , , , , 
57363,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
57401,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, ,-.192338729438352,2,"Michelle Flagged, but remove now that we have more data",.159628180670748, ,2, ,267.845092773438, ,2, , ,1.76868284927203, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0193115373067088, ,2, , , , , , , 
57460,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.351761243383739, ,2, ,364.89208984375, ,2, , ,3.31842614056309, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0454014779588093, ,2, , , , , , , 
57601,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.691675595535418, ,2, ,281.894195556641, ,2, , ,2.54355539698736, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0266622335999226, ,2, , , , , , , 
57925,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
58078,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.804595001220703, ,2, ,530.906127929688, ,2, , ,5.83676146960303, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.135126043993012, ,2, , , , , , , 
58120,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.530993896484375, ,2, ,340.842987060547, ,2, , ,4.28701637417236, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.12050259652743, ,2, , , , , , , 
58490,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.7681032607194, ,2, ,535.2158203125, ,2, , ,10.098557775828, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.102635704793535, ,2, , , , , , , 
59114,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.812732299804688, ,2, ,876.781127929688, ,2, , ,14.1666345920193, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.146998637363126, ,2, , , , , , , 
59115,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.115211029113812, ,2, ,148.596206665039, ,2, , ,.4126572438749, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0513988557075515, ,2, , , , , , , 
59116,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.122075173088471, ,2, ,70.4692993164063, ,2, , ,1.18752798745063, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.030274456924144, ,2, , , , , , , 
59117,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.30172423885784, ,2, ,126.75959777832, ,2, , ,.60637402769903, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0361229403898368, ,2, , , , , , , 
59171,ppt6North, , ,Precipitation,Lamprey,Weekly, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
59172,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.513852649366382, ,2, ,359.332397460938, ,2, , ,6.61163311524856, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0670437328779681, ,2, , , , , , , 
59371,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,0, ,1.66974714063679, ,2, ,1414.24804266119, ,1,NH4 determined by IC, ,17.2661247828807, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.169080679162726, ,2, , , , , , , 
59617,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.225482686698519, ,2, ,173.84535275192, ,2, , ,3.12470845466916, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.05912606018077, ,2, , , , , , , 
59622,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, , ,2, ,.465582489013672, ,2, ,363.49951171875, ,2, , ,3.70586331649056, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0984248730250255, ,2, , , , , , , 
60146,ppt1Thomp,TF or AI,TF,Precipitation,Lamprey,Wet Deposition, , ,2, , ,2, ,-.0451724660003907,2,"Michelle Flagged, but remove now that we have more data",.0258506553803432, ,2, ,52.5657005310059, ,2, , ,.0252200679474312, ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,.0264970684106625, ,2, , , , , , , 
